University Name,University Code,College Name,College Code,Course Name,Course Duration,Medium,Address,Finance Type,Management Type,Intake Seats,NAAC Grade,NAAC CGPA
PALAMURU UNIVERSITY,5,"Government Degree College, Kalwakurthy, Kalwakurthy(3015)",3015,"B.Sc. Physical Science(CBCS) - Mathematics, Physics, Chemistry, Computer Science,Economics,",3 Years,English,Kalwakurthy,Restructured,Government,60,C,1.81
PALAMURU UNIVERSITY,5,"Government Degree College, Kodangal, Kodangal(3016)",3016,"B.A(CBCS) - History,Mathematics, Economics, Political Science,Psychology(MOOCs), Computer Applications,Geography(MOOCs),Mass Communication & Journalism(MOOCs),Public Administration(MOOCs),Sociology(MOOCs),",3 Years,English,Kodangal,Restructured,Government,60,B,2.49
PALAMURU UNIVERSITY,5,"Government Degree College, Kodangal, Kodangal(3016)",3016,"B.A(CBCS) - History, Economics, Political Science, Computer Applications,Public Administration(MOOCs),",3 Years,Telugu,Kodangal,Restructured,Government,120,B,2.49
PALAMURU UNIVERSITY,5,"Government Degree College, Kodangal, Kodangal(3016)",3016,B.Com.(Computer Applications),3 Years,English,Kodangal,Restructured,Government,60,B,2.49
PALAMURU UNIVERSITY,5,"Government Degree College, Kodangal, Kodangal(3016)",3016,"B.Sc. Life Science(CBCS) - Botany, Zoology, Psychology(MOOCs),Chemistry, Computer Science,",3 Years,English,Kodangal,Restructured,Government,60,B,2.49
PALAMURU UNIVERSITY,5,"Government Degree College, Kodangal, Kodangal(3016)",3016,"B.Sc. Life Science(CBCS) - Botany, Zoology, Chemistry, Computer Science,",3 Years,Telugu,Kodangal,Restructured,Government,60,B,2.49
PALAMURU UNIVERSITY,5,"Government Degree College, Kodangal, Kodangal(3016)",3016,"B.Sc. Physical Science(CBCS) - Mathematics, Physics, Chemistry, Economics,Computer Science,",3 Years,English,Kodangal,Restructured,Government,60,B,2.49
PALAMURU UNIVERSITY,5,"Government Degree College, Kollapur, Kollapur(3017)",3017,"B.A(CBCS) - Mathematics,History, Economics, Psychology(MOOCs),Political Science, Sociology(MOOCs),Geography(MOOCs),Computer Applications,Mass Communication & Journalism(MOOCs),",3 Years,English,Kollapur,Restructured,Government,60,C,1.71
PALAMURU UNIVERSITY,5,"Government Degree College, Kollapur, Kollapur(3017)",3017,"B.A(CBCS) - History, Economics, Political Science, Computer Applications,",3 Years,Telugu,Kollapur,Restructured,Government,60,C,1.71
PALAMURU UNIVERSITY,5,"Government Degree College, Kollapur, Kollapur(3017)",3017,B.Com.(Computer Applications),3 Years,English,Kollapur,Restructured,Government,60,C,1.71
PALAMURU UNIVERSITY,5,"Government Degree College, Kollapur, Kollapur(3017)",3017,"B.Sc. Life Science(CBCS) - Botany, Zoology, Psychology(MOOCs),Chemistry, Computer Science,",3 Years,English,Kollapur,Restructured,Government,60,C,1.71
PALAMURU UNIVERSITY,5,"Government Degree College, Kollapur, Kollapur(3017)",3017,"B.Sc. Physical Science(CBCS) - Mathematics, Physics, Chemistry, Computer Science,Economics,",3 Years,English,Kollapur,Restructured,Government,60,C,1.71
PALAMURU UNIVERSITY,5,"Government Degree College,Maddur, Government Junior College,Maddur(3113)",3113,"B.A(CBCS) - History, Economics, Political Science,",3 Years,English,"Government Junior College,Maddur",Regular,Government,60,Not accredited,0
PALAMURU UNIVERSITY,5,"Government Degree College,Maddur, Government Junior College,Maddur(3113)",3113,B.Com.(Computer Applications),3 Years,English,"Government Junior College,Maddur",Regular,Government,60,Not accredited,0
PALAMURU UNIVERSITY,5,"Government Degree College,Maddur, Government Junior College,Maddur(3113)",3113,"B.Sc. Life Science(CBCS) - Botany, Zoology, Chemistry,",3 Years,English,"Government Junior College,Maddur",Regular,Government,60,Not accredited,0
PALAMURU UNIVERSITY,5,"Government Degree College,Maddur, Government Junior College,Maddur(3113)",3113,"B.Sc. Physical Science(CBCS) - Mathematics, Physics, Chemistry, Computer Science,",3 Years,English,"Government Junior College,Maddur",Restructured,Government,60,Not accredited,0
PALAMURU UNIVERSITY,5,"Government Degree College, Pebbair, GOVT DEGREE COLLEGE PEBBAIR, (GOVT JR. COLLEGE PREMISESS) WANAPARTHY.DIST. 509104.(3088)",3088,"B.A(CBCS) - History, Economics, Political Science,Psychology(MOOCs), Mass Communication & Journalism(MOOCs),Computer Applications,Public Administration(MOOCs),Sociology(MOOCs),Geography(MOOCs),",3 Years,English,"GOVT DEGREE COLLEGE  PEBBAIR, 
 (GOVT JR. COLLEGE PREMISESS) 
 WANAPARTHY.DIST. 509104.",Restructured,Government,120,Not accredited,0
PALAMURU UNIVERSITY,5,"Government Degree College, Pebbair, GOVT DEGREE COLLEGE PEBBAIR, (GOVT JR. COLLEGE PREMISESS) WANAPARTHY.DIST. 509104.(3088)",3088,"B.A(CBCS) - History, Economics, Political Science, Computer Applications,",3 Years,Telugu,"GOVT DEGREE COLLEGE  PEBBAIR, 
 (GOVT JR. COLLEGE PREMISESS) 
 WANAPARTHY.DIST. 509104.",Restructured,Government,60,Not accredited,0
PALAMURU UNIVERSITY,5,"Government Degree College, Pebbair, GOVT DEGREE COLLEGE PEBBAIR, (GOVT JR. COLLEGE PREMISESS) WANAPARTHY.DIST. 509104.(3088)",3088,B.Com.(Computer Applications),3 Years,English,"GOVT DEGREE COLLEGE  PEBBAIR, 
 (GOVT JR. COLLEGE PREMISESS) 
 WANAPARTHY.DIST. 509104.",Restructured,Government,120,Not accredited,0
PALAMURU UNIVERSITY,5,"Government Degree College, Shadnagar, Shadnagar(3067)",3067,"B.A(CBCS) - Mathematics,History, Economics, Psychology(MOOCs),Political Science, Sociology(MOOCs),Public Administration(MOOCs),Mass Communication & Journalism(MOOCs),Geography(MOOCs),Computer Applications,",3 Years,English,Shadnagar,Restructured,Government,60,Not accredited,0
PALAMURU UNIVERSITY,5,"Government Degree College, Shadnagar, Shadnagar(3067)",3067,"B.A(CBCS) - History, Economics, Political Science, Computer Applications,Public Administration(MOOCs),",3 Years,Telugu,Shadnagar,Restructured,Government,60,Not accredited,0
PALAMURU UNIVERSITY,5,"Government Degree College, Shadnagar, Shadnagar(3067)",3067,B.Com.(Computer Applications),3 Years,English,Shadnagar,Restructured,Government,120,Not accredited,0
PALAMURU UNIVERSITY,5,"Government Degree College, Shadnagar, Shadnagar(3067)",3067,"B.Sc. Life Science(CBCS) - Botany, Zoology, Psychology(MOOCs),Chemistry, Computer Science,Sericulture,",3 Years,English,Shadnagar,Restructured,Government,120,Not accredited,0
PALAMURU UNIVERSITY,5,"Government Degree College, Shadnagar, Shadnagar(3067)",3067,"B.Sc. Physical Science(CBCS) - Mathematics, Physics, Chemistry, Computer Science,Economics,",3 Years,English,Shadnagar,Restructured,Government,60,Not accredited,0
PALAMURU UNIVERSITY,5,"Government Degree College, Shantinagar, Shanthinagar Village, Waddepally Mandal(3089)",3089,"B.A(CBCS) - Mathematics,History, Economics, Psychology(MOOCs),Political Science, Sociology(MOOCs),Mass Communication & Journalism(MOOCs),Geography(MOOCs),Computer Applications,",3 Years,English,"Shanthinagar Village,  Waddepally Mandal",Restructured,Government,60,Not accredited,-
PALAMURU UNIVERSITY,5,"Government Degree College, Shantinagar, Shanthinagar Village, Waddepally Mandal(3089)",3089,"B.A(CBCS) - History, Economics, Political Science, Computer Applications,",3 Years,Telugu,"Shanthinagar Village,  Waddepally Mandal",Restructured,Government,60,Not accredited,-
PALAMURU UNIVERSITY,5,"Government Degree College, Shantinagar, Shanthinagar Village, Waddepally Mandal(3089)",3089,B.Com.(Computer Applications),3 Years,English,"Shanthinagar Village,  Waddepally Mandal",Restructured,Government,60,Not accredited,-
PALAMURU UNIVERSITY,5,"Government Degree College, Shantinagar, Shanthinagar Village, Waddepally Mandal(3089)",3089,"B.Sc. Life Science(CBCS) - Botany, Zoology, Chemistry,Psychology(MOOCs), Computer Science,",3 Years,English,"Shanthinagar Village,  Waddepally Mandal",Restructured,Government,60,Not accredited,-
PALAMURU UNIVERSITY,5,"Government Degree College, Shantinagar, Shanthinagar Village, Waddepally Mandal(3089)",3089,"B.Sc. Physical Science(CBCS) - Mathematics, Physics, Chemistry, Economics,Computer Science,",3 Years,English,"Shanthinagar Village,  Waddepally Mandal",Restructured,Government,60,Not accredited,-
PALAMURU UNIVERSITY,5,"Government Womens Degree College , Kosgi, Government Junior College,Kosgi(3112)",3112,"B.A(CBCS) - History, Economics, Political Science, Geography(MOOCs),Mass Communication & Journalism(MOOCs),Sociology(MOOCs),",3 Years,English,"Government Junior College,Kosgi",Restructured,Government,60,Not accredited,0
PALAMURU UNIVERSITY,5,"Government Womens Degree College , Kosgi, Government Junior College,Kosgi(3112)",3112,B.Com.(Computer Applications),3 Years,English,"Government Junior College,Kosgi",Restructured,Government,60,Not accredited,0
PALAMURU UNIVERSITY,5,"Government Womens Degree College , Kosgi, Government Junior College,Kosgi(3112)",3112,"B.Sc. Life Science(CBCS) - Botany, Zoology, Chemistry,",3 Years,English,"Government Junior College,Kosgi",Restructured,Government,60,Not accredited,0
PALAMURU UNIVERSITY,5,"Government Womens Degree College , Kosgi, Government Junior College,Kosgi(3112)",3112,"B.Sc. Physical Science(CBCS) - Mathematics, Physics, Chemistry, Computer Science,",3 Years,English,"Government Junior College,Kosgi",Restructured,Government,60,Not accredited,0
PALAMURU UNIVERSITY,5,"Govt. Degree College For Arts & Commerce, Nagarkurnool, sripuram road Nagarkurnool(3014)",3014,"B.A(CBCS) - History, Economics, Psychology(MOOCs),Political Science, Mass Communication & Journalism(MOOCs),Geography(MOOCs),Sociology(MOOCs),Public Administration,Computer Applications,",3 Years,English,sripuram road Nagarkurnool,Restructured,Government,120,B+,2.51
PALAMURU UNIVERSITY,5,"Govt. Degree College For Arts & Commerce, Nagarkurnool, sripuram road Nagarkurnool(3014)",3014,"B.A(CBCS) - History, Economics, Political Science, Computer Applications,Public Administration(MOOCs),",3 Years,Telugu,sripuram road Nagarkurnool,Restructured,Government,60,B+,2.51
PALAMURU UNIVERSITY,5,"Govt. Degree College For Arts & Commerce, Nagarkurnool, sripuram road Nagarkurnool(3014)",3014,"B.A(CBCS) - History, Economics, Political Science,",3 Years,Urdu,sripuram road Nagarkurnool,Regular,Government,60,B+,2.51
PALAMURU UNIVERSITY,5,"Govt. Degree College For Arts & Commerce, Nagarkurnool, sripuram road Nagarkurnool(3014)",3014,B.Com.(Computer Applications),3 Years,English,sripuram road Nagarkurnool,Restructured,Government,60,B+,2.51
PALAMURU UNIVERSITY,5,"Govt. Degree College for Sciences, Nagarkurnool, Nellikonda gate, Achampet Road, Nagarkurnool(3012)",3012,"B.Sc. Life Science(CBCS) - Dairy Science,Micro Biology,Botany, Zoology, Psychology(MOOCs),Chemistry, Computer Science,Bio-Technology,",3 Years,English,"Nellikonda gate, Achampet Road, Nagarkurnool",Restructured,Government,120,Not accredited,0
PALAMURU UNIVERSITY,5,"Govt. Degree College for Sciences, Nagarkurnool, Nellikonda gate, Achampet Road, Nagarkurnool(3012)",3012,"B.Sc. Physical Science(CBCS) - Mathematics, Physics, Chemistry, Computer Science,Economics,",3 Years,English,"Nellikonda gate, Achampet Road, Nagarkurnool",Restructured,Government,60,Not accredited,0
PALAMURU UNIVERSITY,5,"Govt. Degree College Makthal, Govt. Junior College, Makthal(3111)",3111,"B.A(CBCS) - History, Economics, Psychology(MOOCs),Political Science, Mass Communication & Journalism(MOOCs),Geography(MOOCs),Sociology(MOOCs),Public Administration(MOOCs),",3 Years,English,"Govt. Junior College, Makthal",Restructured,Government,60,Not accredited,0
PALAMURU UNIVERSITY,5,"Govt. Degree College Makthal, Govt. Junior College, Makthal(3111)",3111,B.Com.(Computer Applications),3 Years,English,"Govt. Junior College, Makthal",Restructured,Government,60,Not accredited,0
PALAMURU UNIVERSITY,5,"Govt. Degree College Makthal, Govt. Junior College, Makthal(3111)",3111,"B.Sc. Life Science(CBCS) - Botany, Zoology, Psychology(MOOCs),Chemistry,",3 Years,English,"Govt. Junior College, Makthal",Restructured,Government,60,Not accredited,0
PALAMURU UNIVERSITY,5,"Govt. Degree College Makthal, Govt. Junior College, Makthal(3111)",3111,"B.Sc. Physical Science(CBCS) - Mathematics, Physics, Chemistry, Computer Science,",3 Years,English,"Govt. Junior College, Makthal",Restructured,Government,60,Not accredited,0
PALAMURU UNIVERSITY,5,"Lahoti Degree College, Kodangal(3023)",3023,"B.A(CBCS) - History, Economics, Political Science,",3 Years,Telugu,Kodangal,Self-Financed,Private Unaided,60,Not accredited,-
PALAMURU UNIVERSITY,5,"Lahoti Degree College, Kodangal(3023)",3023,B.Com.(Computer Applications),3 Years,English,Kodangal,Self-Financed,Private Unaided,0,Not accredited,-
PALAMURU UNIVERSITY,5,"Lahoti Degree College, Kodangal(3023)",3023,B.Com.(General),3 Years,Telugu,Kodangal,Self-Financed,Private Unaided,0,Not accredited,-
PALAMURU UNIVERSITY,5,"Lahoti Degree College, Kodangal(3023)",3023,"B.Sc. Life Science(CBCS) - Botany, Zoology, Chemistry,",3 Years,Telugu,Kodangal,Self-Financed,Private Unaided,60,Not accredited,-
PALAMURU UNIVERSITY,5,"Mahadevi Degree College, Kollapur, H.No.1-7-17 & 1-7-18, Main Road, Kollapur(3091)",3091,"B.A(CBCS) - History, Economics, Political Science,",3 Years,Telugu,"H.No.1-7-17 & 1-7-18, Main Road,  Kollapur",Self-Financed,Private Unaided,60,Not accredited,-
PALAMURU UNIVERSITY,5,"Mahadevi Degree College, Kollapur, H.No.1-7-17 & 1-7-18, Main Road, Kollapur(3091)",3091,B.Com.(Computer Applications),3 Years,English,"H.No.1-7-17 & 1-7-18, Main Road,  Kollapur",Self-Financed,Private Unaided,60,Not accredited,-
PALAMURU UNIVERSITY,5,"Mahadevi Degree College, Kollapur, H.No.1-7-17 & 1-7-18, Main Road, Kollapur(3091)",3091,"B.Sc. Life Science(CBCS) - Botany, Zoology, Chemistry,",3 Years,English,"H.No.1-7-17 & 1-7-18, Main Road,  Kollapur",Self-Financed,Private Unaided,60,Not accredited,-
PALAMURU UNIVERSITY,5,"Mahadevi Degree College, Kollapur, H.No.1-7-17 & 1-7-18, Main Road, Kollapur(3091)",3091,"B.Sc. Physical Science(CBCS) - Mathematics, Physics, Computer Science,",3 Years,English,"H.No.1-7-17 & 1-7-18, Main Road,  Kollapur",Self-Financed,Private Unaided,50,Not accredited,-
PALAMURU UNIVERSITY,5,"M A L D Govt Degree College, Gadwal, Gadwal(3024)",3024,"B.A(CBCS) - History, Economics, Psychology(MOOCs),Political Science, Mass Communication & Journalism(MOOCs),Geography(MOOCs),Sociology(MOOCs),Public Administration,Computer Applications,",3 Years,English,Gadwal,Restructured,Government,180,B++,2.77
PALAMURU UNIVERSITY,5,"M A L D Govt Degree College, Gadwal, Gadwal(3024)",3024,"B.A(CBCS) - History, Economics, Political Science, Computer Applications,Public Administration,",3 Years,Telugu,Gadwal,Restructured,Government,360,B++,2.77
PALAMURU UNIVERSITY,5,"M A L D Govt Degree College, Gadwal, Gadwal(3024)",3024,B.Com.(Computer Applications),3 Years,English,Gadwal,Restructured,Government,180,B++,2.77
PALAMURU UNIVERSITY,5,"M A L D Govt Degree College, Gadwal, Gadwal(3024)",3024,B.Com.(Computer Applications),3 Years,Telugu,Gadwal,Restructured,Government,60,B++,2.77
PALAMURU UNIVERSITY,5,"M A L D Govt Degree College, Gadwal, Gadwal(3024)",3024,"B.Sc. Life Science(CBCS) - Micro Biology,Botany, Zoology, Chemistry,Psychology(MOOCs), Computer Science,Applied Nutrition,Bio-Technology,",3 Years,English,Gadwal,Restructured,Government,240,B++,2.77
PALAMURU UNIVERSITY,5,"M A L D Govt Degree College, Gadwal, Gadwal(3024)",3024,"B.Sc. Life Science(CBCS) - Botany, Zoology, Chemistry, Computer Science,",3 Years,Telugu,Gadwal,Restructured,Government,120,B++,2.77
PALAMURU UNIVERSITY,5,"M A L D Govt Degree College, Gadwal, Gadwal(3024)",3024,"B.Sc. Physical Science(CBCS) - Mathematics, Physics, Statistics,Chemistry, Computer Science,Economics,",3 Years,English,Gadwal,Restructured,Government,180,B++,2.77
PALAMURU UNIVERSITY,5,"Masters Degree College, Amanagal, 154/2014,9-109 Near Hanuman Temple, Amangal(3093)",3093,"B.A(CBCS) - History, Economics, Political Science,",3 Years,Telugu,"154/2014,9-109 Near  Hanuman Temple,  Amangal",Self-Financed,Private Unaided,60,Not accredited,-
PALAMURU UNIVERSITY,5,"Masters Degree College, Amanagal, 154/2014,9-109 Near Hanuman Temple, Amangal(3093)",3093,B.Com.(Computer Applications),3 Years,English,"154/2014,9-109 Near  Hanuman Temple,  Amangal",Self-Financed,Private Unaided,60,Not accredited,-
PALAMURU UNIVERSITY,5,"Masters Degree College, Amanagal, 154/2014,9-109 Near Hanuman Temple, Amangal(3093)",3093,"B.Sc. Life Science(CBCS) - Botany, Zoology, Chemistry,",3 Years,English,"154/2014,9-109 Near  Hanuman Temple,  Amangal",Self-Financed,Private Unaided,60,Not accredited,-
PALAMURU UNIVERSITY,5,"Masters Degree College, Amanagal, 154/2014,9-109 Near Hanuman Temple, Amangal(3093)",3093,"B.Sc. Physical Science(CBCS) - Mathematics, Physics, Computer Science,",3 Years,English,"154/2014,9-109 Near  Hanuman Temple,  Amangal",Self-Financed,Private Unaided,60,Not accredited,-
PALAMURU UNIVERSITY,5,"M.V.S Govt. Arts And Science College Mahabubnagar, Christian Pally, Mahabubnagar(3025)",3025,"B.A(CBCS) - Mathematics,History, Economics, Psychology(MOOCs),Political Science, Mass Communication & Journalism(MOOCs),Geography(MOOCs),Sociology(MOOCs),Public Administration,Computer Applications,",3 Years,English,"Christian Pally,  Mahabubnagar",Restructured,Government (Autonomous),120,B++,2.78
PALAMURU UNIVERSITY,5,"M.V.S Govt. Arts And Science College Mahabubnagar, Christian Pally, Mahabubnagar(3025)",3025,"B.A(CBCS) - History, Economics, Political Science, Computer Applications,Public Administration,",3 Years,Telugu,"Christian Pally,  Mahabubnagar",Restructured,Government (Autonomous),60,B++,2.78
PALAMURU UNIVERSITY,5,"M.V.S Govt. Arts And Science College Mahabubnagar, Christian Pally, Mahabubnagar(3025)",3025,"B.A(CBCS) - History, Economics, Political Science, Computer Applications,",3 Years,Urdu,"Christian Pally,  Mahabubnagar",Restructured,Government (Autonomous),60,B++,2.78
PALAMURU UNIVERSITY,5,"M.V.S Govt. Arts And Science College Mahabubnagar, Christian Pally, Mahabubnagar(3025)",3025,B.A.(Content & Creative Writing (Apprenticeship Embedded Program)),3 Years,English,"Christian Pally,  Mahabubnagar",Restructured,Government (Autonomous),0,B++,2.78
PALAMURU UNIVERSITY,5,"M.V.S Govt. Arts And Science College Mahabubnagar, Christian Pally, Mahabubnagar(3025)",3025,B.A.(History-Economics-Political Science)Special),3 Years,English,"Christian Pally,  Mahabubnagar",Restructured,Government (Autonomous),60,B++,2.78
PALAMURU UNIVERSITY,5,"M.V.S Govt. Arts And Science College Mahabubnagar, Christian Pally, Mahabubnagar(3025)",3025,BBA(Bachelor of Business Administration),3 Years,English,"Christian Pally,  Mahabubnagar",Restructured,Government (Autonomous),60,B++,2.78
PALAMURU UNIVERSITY,5,"M.V.S Govt. Arts And Science College Mahabubnagar, Christian Pally, Mahabubnagar(3025)",3025,BBA(Logistics (Apprenticeship Embedded Program)),3 Years,English,"Christian Pally,  Mahabubnagar",Restructured,Government (Autonomous),0,B++,2.78
PALAMURU UNIVERSITY,5,"M.V.S Govt. Arts And Science College Mahabubnagar, Christian Pally, Mahabubnagar(3025)",3025,BBA(Retail Operations (Apprenticeship Embedded Program)),3 Years,English,"Christian Pally,  Mahabubnagar",Restructured,Government (Autonomous),60,B++,2.78
PALAMURU UNIVERSITY,5,"M.V.S Govt. Arts And Science College Mahabubnagar, Christian Pally, Mahabubnagar(3025)",3025,BCA(Bachelor of Computer Applications),3 Years,English,"Christian Pally,  Mahabubnagar",Restructured,Government (Autonomous),60,B++,2.78
PALAMURU UNIVERSITY,5,"M.V.S Govt. Arts And Science College Mahabubnagar, Christian Pally, Mahabubnagar(3025)",3025,B.Com.(Computer Applications),3 Years,English,"Christian Pally,  Mahabubnagar",Restructured,Government (Autonomous),300,B++,2.78
PALAMURU UNIVERSITY,5,"M.V.S Govt. Arts And Science College Mahabubnagar, Christian Pally, Mahabubnagar(3025)",3025,B.Com.(Finance),3 Years,English,"Christian Pally,  Mahabubnagar",Restructured,Government (Autonomous),60,B++,2.78
PALAMURU UNIVERSITY,5,"M.V.S Govt. Arts And Science College Mahabubnagar, Christian Pally, Mahabubnagar(3025)",3025,B.Sc.(Honours (Computer Science)),4 Years,English,"Christian Pally,  Mahabubnagar",Restructured,Government (Autonomous),60,B++,2.78
PALAMURU UNIVERSITY,5,"M.V.S Govt. Arts And Science College Mahabubnagar, Christian Pally, Mahabubnagar(3025)",3025,"B.Sc. Life Science(CBCS) - Botany,Micro Biology, Zoology, Chemistry,Psychology(MOOCs), Computer Science,Bio-Technology,",3 Years,English,"Christian Pally,  Mahabubnagar",Restructured,Government (Autonomous),360,B++,2.78
PALAMURU UNIVERSITY,5,"M.V.S Govt. Arts And Science College Mahabubnagar, Christian Pally, Mahabubnagar(3025)",3025,B.Sc.(Marketing and Sales Pharma Meditech(AEDP)),3 Years,English,"Christian Pally,  Mahabubnagar",Restructured,Government (Autonomous),60,B++,2.78
PALAMURU UNIVERSITY,5,"M.V.S Govt. Arts And Science College Mahabubnagar, Christian Pally, Mahabubnagar(3025)",3025,"B.Sc. Physical Science(CBCS) - Mathematics, Artificial Intelligence and Machine Learning,Physics,Data Science, Statistics,Chemistry,Geology,Electronics, Economics,Computer Science,",3 Years,English,"Christian Pally,  Mahabubnagar",Restructured,Government (Autonomous),360,B++,2.78
PALAMURU UNIVERSITY,5,"Navodaya Degree College for Women, Gadwal, 7-11-205/1, Srinivasa Colony,Rajeev Marg, Gadwal(3083)",3083,"B.A(CBCS) - History, Economics, Political Science,",3 Years,English,"7-11-205/1, Srinivasa Colony,Rajeev Marg, Gadwal",Self-Financed,Private Unaided,60,Not accredited,-
PALAMURU UNIVERSITY,5,"Navodaya Degree College for Women, Gadwal, 7-11-205/1, Srinivasa Colony,Rajeev Marg, Gadwal(3083)",3083,"B.A(CBCS) - History, Economics, Political Science,",3 Years,Telugu,"7-11-205/1, Srinivasa Colony,Rajeev Marg, Gadwal",Self-Financed,Private Unaided,60,Not accredited,-
PALAMURU UNIVERSITY,5,"Navodaya Degree College for Women, Gadwal, 7-11-205/1, Srinivasa Colony,Rajeev Marg, Gadwal(3083)",3083,B.Com.(Computer Applications),3 Years,English,"7-11-205/1, Srinivasa Colony,Rajeev Marg, Gadwal",Self-Financed,Private Unaided,50,Not accredited,-
PALAMURU UNIVERSITY,5,"Navodaya Degree College for Women, Gadwal, 7-11-205/1, Srinivasa Colony,Rajeev Marg, Gadwal(3083)",3083,"B.Sc. Life Science(CBCS) - Botany, Zoology, Chemistry,",3 Years,English,"7-11-205/1, Srinivasa Colony,Rajeev Marg, Gadwal",Self-Financed,Private Unaided,60,Not accredited,-
PALAMURU UNIVERSITY,5,"Navodaya Degree College for Women, Gadwal, 7-11-205/1, Srinivasa Colony,Rajeev Marg, Gadwal(3083)",3083,"B.Sc. Physical Science(CBCS) - Mathematics, Physics, Computer Science,",3 Years,English,"7-11-205/1, Srinivasa Colony,Rajeev Marg, Gadwal",Self-Financed,Private Unaided,60,Not accredited,-
PALAMURU UNIVERSITY,5,"Niveditha Degree College, Kothakota, Kothakota(3029)",3029,"B.A(CBCS) - History, Economics, Political Science, Computer Applications,",3 Years,English,Kothakota,Self-Financed,Private Unaided,120,Not accredited,-
PALAMURU UNIVERSITY,5,"Niveditha Degree College, Kothakota, Kothakota(3029)",3029,"B.A(CBCS) - History, Economics, Political Science,",3 Years,Telugu,Kothakota,Self-Financed,Private Unaided,60,Not accredited,-
PALAMURU UNIVERSITY,5,"Niveditha Degree College, Kothakota, Kothakota(3029)",3029,B.Com.(Computer Applications),3 Years,English,Kothakota,Self-Financed,Private Unaided,120,Not accredited,-
PALAMURU UNIVERSITY,5,"Niveditha Degree College, Kothakota, Kothakota(3029)",3029,"B.Sc. Life Science(CBCS) - Botany, Zoology, Chemistry,",3 Years,English,Kothakota,Self-Financed,Private Unaided,60,Not accredited,-
PALAMURU UNIVERSITY,5,"Niveditha Degree College, Kothakota, Kothakota(3029)",3029,"B.Sc. Life Science(CBCS) - Botany, Zoology, Chemistry,",3 Years,Telugu,Kothakota,Self-Financed,Private Unaided,60,Not accredited,-
PALAMURU UNIVERSITY,5,"Niveditha Degree College, Kothakota, Kothakota(3029)",3029,"B.Sc. Physical Science(CBCS) - Mathematics, Physics, Computer Science,",3 Years,English,Kothakota,Self-Financed,Private Unaided,60,Not accredited,-
PALAMURU UNIVERSITY,5,"(NSRM) Neelam Sanjeeva Reddy Memorial Degree College, D.No: 181/A/1 Waddepally (Vill.&Mdl.) Jogulamba Gadwal Dist.(3082)",3082,"B.A(CBCS) - History, Economics, Political Science,",3 Years,Telugu,"D.No: 181/A/1
Waddepally (Vill.&Mdl.)
Jogulamba Gadwal Dist.",Self-Financed,Private Unaided,60,Not accredited,-
PALAMURU UNIVERSITY,5,"(NSRM) Neelam Sanjeeva Reddy Memorial Degree College, D.No: 181/A/1 Waddepally (Vill.&Mdl.) Jogulamba Gadwal Dist.(3082)",3082,B.Com.(General),3 Years,English,"D.No: 181/A/1
Waddepally (Vill.&Mdl.)
Jogulamba Gadwal Dist.",Self-Financed,Private Unaided,60,Not accredited,-
PALAMURU UNIVERSITY,5,"(NSRM) Neelam Sanjeeva Reddy Memorial Degree College, D.No: 181/A/1 Waddepally (Vill.&Mdl.) Jogulamba Gadwal Dist.(3082)",3082,B.Com.(General),3 Years,Telugu,"D.No: 181/A/1
Waddepally (Vill.&Mdl.)
Jogulamba Gadwal Dist.",Self-Financed,Private Unaided,60,Not accredited,-
PALAMURU UNIVERSITY,5,"(NSRM) Neelam Sanjeeva Reddy Memorial Degree College, D.No: 181/A/1 Waddepally (Vill.&Mdl.) Jogulamba Gadwal Dist.(3082)",3082,"B.Sc. Life Science(CBCS) - Botany, Zoology, Chemistry,",3 Years,English,"D.No: 181/A/1
Waddepally (Vill.&Mdl.)
Jogulamba Gadwal Dist.",Self-Financed,Private Unaided,50,Not accredited,-
PALAMURU UNIVERSITY,5,"(NSRM) Neelam Sanjeeva Reddy Memorial Degree College, D.No: 181/A/1 Waddepally (Vill.&Mdl.) Jogulamba Gadwal Dist.(3082)",3082,"B.Sc. Life Science(CBCS) - Botany, Zoology, Chemistry,",3 Years,Telugu,"D.No: 181/A/1
Waddepally (Vill.&Mdl.)
Jogulamba Gadwal Dist.",Self-Financed,Private Unaided,60,Not accredited,-
PALAMURU UNIVERSITY,5,"(NSRM) Neelam Sanjeeva Reddy Memorial Degree College, D.No: 181/A/1 Waddepally (Vill.&Mdl.) Jogulamba Gadwal Dist.(3082)",3082,"B.Sc. Physical Science(CBCS) - Mathematics, Physics, Chemistry,",3 Years,English,"D.No: 181/A/1
Waddepally (Vill.&Mdl.)
Jogulamba Gadwal Dist.",Self-Financed,Private Unaided,50,Not accredited,-
PALAMURU UNIVERSITY,5,"(NSRM) Neelam Sanjeeva Reddy Memorial Degree College, D.No: 181/A/1 Waddepally (Vill.&Mdl.) Jogulamba Gadwal Dist.(3082)",3082,"B.Sc. Physical Science(CBCS) - Mathematics, Physics, Chemistry,",3 Years,Telugu,"D.No: 181/A/1
Waddepally (Vill.&Mdl.)
Jogulamba Gadwal Dist.",Self-Financed,Private Unaided,50,Not accredited,-
